SeqID,3TC_label,ABC_label,AZT_label,D4T_label,DDI_label,TDF_label,3TC_conf,ABC_conf,AZT_conf,D4T_conf,DDI_conf,TDF_conf
86699,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5
84933,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0
84929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
84923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
84919,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
82152,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
92080,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
92028,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5
92004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
91690,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
90035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
92772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
92560,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
92248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5
92118,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
92100,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
235722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
235704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
235700,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
235684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
93044,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
93038,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5
93004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
92988,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0
55890,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
55761,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
55753,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
54405,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0
53163,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0
61158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61144,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
61120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61112,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,1.0
60097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
60095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
56023,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5
54600,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
56221,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
81794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
77332,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
77294,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5
75737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
73559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
73533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
69476,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5
66823,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
81942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
81912,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
81910,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0
81886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81862,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5
81800,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
89995,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
89039,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5
84939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
84921,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
92234,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5
92192,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0
92002,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
92572,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5
92404,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
92318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
216642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
216628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
206438,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
206426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
205641,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
205629,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
205164,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
198542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
197101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
197091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
61096,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
60117,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0
56975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
56697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
56339,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
56249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
81814,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
79041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
78857,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5
76231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
73537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
66827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
66818,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
61154,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
61114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81868,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
81866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81848,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
81842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
81834,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
81832,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
81828,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
84943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
84909,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
82398,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
82016,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
81900,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0
91980,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5
91964,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
91900,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
90029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
90023,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0
89985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
92548,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
92414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5
92374,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0
92030,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
92960,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
92930,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
92706,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0
92690,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
93248,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
93194,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0
93140,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
187194,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
187144,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
187116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
183680,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
183476,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
172119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
148060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
148044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
148018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
148004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
147980,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
145690,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
145684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
143333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
123048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
123034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
117128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
117124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
117122,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
117096,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5
117084,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
117064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
117060,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
116514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
116508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
115752,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
115750,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
109483,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
109475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
109463,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0
109429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
109415,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
109409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
109393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
109158,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
105311,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0
103100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
102994,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
97951,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
97017,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
96959,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
96644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
96396,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5
96321,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
96283,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5
96260,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
96136,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
96096,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
95824,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0
95728,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5
95670,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
95486,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5
95270,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
95195,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5
95033,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
94861,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5
94817,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
94538,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
94496,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5
94046,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
93946,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5
93696,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5
93440,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
93306,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
615535,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
615515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
615479,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
615459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5
615453,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0
615445,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
615405,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
615391,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,1.0
615367,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
615347,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0
93448,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
615261,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
615171,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0
615167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
615165,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
615163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
615107,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0
615079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
615057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
615049,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
94142,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
94082,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
93998,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
93904,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0
93666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
93656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
93646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
93604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
94863,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0
94554,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
94416,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
94396,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
94264,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
94262,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0
94200,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5
95812,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
95400,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5
95360,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0
95332,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0
95101,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5
94943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
96268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
96208,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5
96140,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0
95986,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5
97035,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
96409,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0
615033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
614983,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
614949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614899,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0
614893,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5
614891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614815,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
614755,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
109457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
107980,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
115748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
115072,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
115060,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0
113051,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
614745,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5
614703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614621,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
614577,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
614559,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
614527,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0
614483,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
117086,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,1.0
117050,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0
117032,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
117014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
117012,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0
116911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
116506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
116504,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0
116500,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
115923,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0
115754,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0
